ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,22,A,2,1,2,574,471,644,343,567,542,1,X
2,45,B,2,1,2,548,302,561,487,626,343,8,X
3,75,A,2,2,1,468,486,572,297,620,514,7,X
4,97,B,2,1,2,784,392,503,513,596,313,6,X
5,123,A,2,1,2,566,603,742,365,633,511,8,X
6,166,B,2,2,1,789,331,592,613,634,335,7,X
7,188,A,2,1,2,775,447,623,334,590,605,6,X
8,218,B,2,2,2,767,408,739,465,662,333,6,X
9,246,A,2,1,2,640,448,738,383,688,493,6,X
10,275,B,2,1,2,776,296,686,453,678,363,8,X
11,307,A,1,2,1,898,633,676,306,686,507,3,X
12,354,B,2,2,1,796,305,897,632,651,321,3,X
13,382,A,1,2,1,746,604,709,319,810,579,3,X
14,427,B,2,2,1,763,326,730,609,645,317,5,X
15,443,A,2,1,2,544,459,625,321,728,609,6,X
16,474,B,2,1,2,778,398,573,488,632,331,6,X
17,503,A,2,1,2,800,433,739,381,649,493,6,X
18,528,B,2,2,2,797,288,771,452,716,368,8,B
