ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,11,A,2,1,2,727,458,619,337,718,537,1,X
2,33,B,2,2,2,762,275,683,486,629,327,8,X
3,66,A,2,1,1,734,481,732,283,703,519,7,X
4,85,B,2,2,2,573,359,694,511,667,302,6,X
5,110,A,2,2,2,490,426,566,352,631,498,6,X
6,141,B,2,1,2,460,386,520,458,581,345,6,X
7,164,A,2,2,2,547,545,514,389,550,463,8,X
8,200,B,1,2,1,734,307,579,563,574,338,5,X
9,210,A,2,1,2,711,449,597,316,627,583,6,X
10,239,B,2,2,2,652,302,690,492,702,295,4,X
11,254,A,2,1,1,810,470,603,308,694,484,6,X
12,272,B,2,2,2,802,364,704,497,607,304,6,X
13,298,A,2,1,2,893,602,740,345,688,489,9,X
14,331,B,2,2,1,799,315,829,609,696,346,4,X
15,346,A,2,1,1,828,470,691,328,776,570,6,X
16,368,B,2,2,2,803,360,762,505,726,321,6,X
17,392,A,2,1,2,851,530,753,356,763,551,9,X
18,408,B,2,2,1,716,334,738,548,683,343,4,X
19,417,A,2,1,2,755,445,640,333,817,611,6,X
20,448,B,2,2,2,735,293,699,481,627,314,8,X
21,484,A,1,2,1,820,441,712,298,674,558,7,X
22,512,B,2,2,2,701,254,817,491,714,310,8,A
