ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,41,B,2,1,2,768,357,622,472,695,309,1,X
2,68,A,2,1,2,657,426,732,345,652,493,6,X
3,91,B,2,1,2,767,375,688,451,660,323,6,X
4,114,A,2,1,2,454,582,731,356,679,476,8,X
5,148,B,1,2,1,752,341,589,569,610,319,7,X
6,177,A,2,1,1,525,425,720,333,577,576,6,X
7,199,B,2,1,2,705,286,547,455,663,330,8,X
8,233,A,2,2,1,687,502,673,279,697,505,5,X
9,244,B,2,2,2,573,339,719,529,677,278,6,X
10,273,A,2,2,2,478,425,604,330,622,522,6,X
11,302,B,2,1,2,457,382,503,453,594,327,6,X
12,329,A,2,2,2,486,597,493,371,556,468,8,X
13,378,B,2,2,1,511,312,515,590,584,312,5,X
14,389,A,2,2,2,544,459,570,307,520,597,6,X
15,419,B,2,1,2,711,318,590,477,597,311,9,X
16,435,A,2,1,1,639,486,636,319,649,491,5,X
17,448,B,2,1,2,532,355,690,510,681,308,6,X
18,477,A,2,2,2,794,544,579,346,665,537,8,X
19,505,B,2,2,1,497,291,708,549,622,320,5,B
