ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,28,A,2,2,2,437,649,648,444,522,628,2,X
2,90,B,2,2,1,502,379,438,660,597,420,3,X
3,126,A,2,2,1,466,625,528,374,603,599,3,X
4,159,B,2,2,1,464,450,533,622,592,399,7,X
5,186,A,2,2,2,474,520,487,444,535,622,6,X
6,216,B,2,1,2,506,378,496,526,570,440,8,X
7,253,A,2,2,1,479,539,546,373,579,569,7,X
8,281,B,2,1,2,462,477,505,551,586,393,6,X
9,311,A,2,2,2,487,645,497,472,547,567,8,X
10,354,B,2,2,1,495,425,507,652,592,425,5,X
11,377,A,2,2,2,518,521,523,419,553,635,6,X
12,407,B,2,1,2,489,483,537,527,571,435,6,X
13,431,A,2,2,2,511,627,517,479,572,540,9,X
14,461,B,2,1,1,600,381,538,631,576,444,3,X
15,503,A,2,2,1,463,604,598,381,660,606,5,X
16,519,B,2,1,2,508,454,692,598,584,394,6,X
17,545,A,2,2,2,495,638,534,447,513,571,8,X
18,585,B,2,1,1,452,392,533,649,591,417,3,X
19,616,A,2,2,1,439,613,503,392,631,611,3,X
20,640,B,2,2,1,521,385,534,615,488,394,3,X
21,685,A,2,2,1,400,603,515,382,586,601,5,A
