ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,10,B,2,1,2,709,373,621,491,705,323,1,X
2,25,A,2,1,1,561,508,671,365,676,512,9,X
3,37,B,2,1,2,584,298,691,521,645,354,8,X
4,66,A,2,2,1,520,538,599,303,686,538,5,X
5,75,B,2,1,2,554,351,702,547,556,301,6,X
6,98,A,2,2,1,790,469,547,338,637,563,6,X
7,127,B,2,2,2,801,279,769,481,626,335,8,X
8,168,A,2,2,1,829,557,734,281,741,543,5,X
9,180,B,2,2,2,603,328,758,555,769,289,4,X
10,203,A,2,2,1,489,461,616,327,719,544,6,X
11,229,B,2,1,2,766,279,513,469,591,336,8,X
12,272,A,2,2,1,801,523,704,279,703,538,5,X
13,288,B,2,2,2,539,349,756,528,731,285,6,X
14,316,A,2,2,2,648,466,561,343,640,518,6,X
15,343,B,2,2,2,785,283,577,471,597,338,8,X
16,385,A,2,2,1,666,526,718,283,714,528,5,X
17,401,B,2,1,2,753,358,726,530,730,287,6,X
18,426,A,2,1,2,636,447,707,352,673,530,6,X
19,450,B,2,2,2,512,277,595,462,645,343,8,X
20,497,A,2,2,1,457,470,540,273,662,520,7,X
21,520,B,2,1,2,769,375,468,492,583,294,6,X
22,546,A,2,1,2,795,421,732,359,601,502,6,X
23,574,B,2,2,2,792,285,768,434,691,347,8,X
24,625,A,2,2,1,850,527,740,281,725,529,5,X
25,641,B,2,2,2,796,343,772,532,743,286,6,X
26,666,A,2,1,2,557,467,752,338,753,534,6,X
27,692,B,2,1,2,751,282,569,482,655,335,8,X
28,732,A,2,2,1,799,534,702,283,702,538,5,X
29,746,B,2,2,2,546,351,745,535,720,287,6,X
30,773,A,2,2,2,613,441,563,340,689,548,6,X
31,802,B,2,2,2,738,284,558,445,592,344,8,X
32,840,A,1,2,1,487,483,676,292,664,528,7,X
33,869,B,2,1,2,556,286,511,500,654,306,8,X
34,900,A,2,2,1,467,465,590,285,618,528,7,X
35,924,B,2,1,2,782,280,476,483,591,302,8,X
36,958,A,2,2,1,816,543,679,284,663,529,5,X
37,972,B,2,2,2,590,343,747,539,715,291,6,X
38,998,A,2,2,2,454,446,599,329,674,531,6,X
39,1027,B,2,1,2,530,287,497,463,595,335,8,X
40,1059,A,2,2,1,478,515,564,285,566,507,5,X
41,1075,B,2,1,2,560,346,571,522,582,297,6,X
42,1099,A,2,2,2,571,430,574,343,593,529,6,X
43,1129,B,2,1,2,768,286,580,448,608,357,8,X
44,1173,A,2,2,1,529,478,700,285,685,532,7,X
45,1198,B,2,1,2,510,370,533,495,704,290,6,X
46,1226,A,2,2,2,452,551,538,360,581,510,8,X
47,1259,B,2,2,1,528,313,535,534,571,334,5,X
48,1270,A,2,2,2,711,465,556,314,527,567,6,X
49,1302,B,2,2,2,792,284,679,474,612,321,8,X
50,1340,A,2,2,1,819,536,724,287,698,536,5,X
51,1351,B,2,2,2,268,436,761,541,754,286,6,A
