ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,56,A,2,2,2,693,664,613,441,758,610,2,X
2,115,B,2,2,1,816,446,682,662,606,435,5,X
3,134,A,2,1,2,667,530,728,437,680,634,6,X
4,159,B,2,2,2,493,406,648,555,660,445,8,X
5,208,A,2,2,1,497,647,521,399,614,596,3,X
6,243,B,2,2,1,513,399,512,635,588,424,3,X
7,277,A,2,2,1,418,583,527,410,610,611,5,X
8,296,B,2,1,2,441,466,627,598,496,407,6,X
9,324,A,2,2,2,404,530,496,453,572,587,6,X
10,354,B,2,1,2,467,407,462,542,576,444,8,X
11,397,A,2,2,1,425,633,486,407,575,588,3,X
12,423,B,1,2,1,487,480,550,614,532,424,7,X
13,453,A,2,2,2,839,526,525,462,553,604,6,X
14,486,B,2,2,2,797,408,776,546,646,448,8,X
15,523,A,1,2,1,888,656,718,409,700,580,3,X
16,561,B,2,2,1,454,405,820,652,662,425,3,X
17,602,A,2,2,1,812,528,476,408,616,608,7,X
18,631,B,2,2,2,840,499,736,552,584,430,6,X
19,663,A,2,1,2,477,660,797,479,745,564,8,X
20,714,B,1,2,1,481,400,525,658,622,439,3,X
21,758,A,2,2,1,468,650,499,401,601,607,3,X
22,792,B,1,2,1,501,406,538,630,561,421,3,X
23,835,A,2,2,1,425,530,527,402,607,613,7,X
24,864,B,2,1,2,421,489,487,560,590,430,6,X
25,896,A,2,2,2,510,663,465,475,519,561,8,X
26,952,B,2,2,1,811,446,498,666,578,444,7,X
27,975,A,2,1,2,822,605,758,438,611,625,9,X
28,1004,B,2,2,1,834,484,781,621,655,433,7,X
29,1035,A,2,1,2,557,521,716,446,749,603,6,B
