ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,32,A,2,2,2,564,661,654,442,546,616,2,X
2,91,B,2,2,1,502,402,532,669,602,441,3,X
3,126,A,2,2,1,399,647,547,405,616,600,3,X
4,160,B,1,2,1,543,475,514,632,557,421,7,X
5,194,A,2,2,2,418,523,562,463,587,604,6,X
6,223,B,2,1,2,501,403,450,545,605,451,8,X
7,265,A,2,2,1,802,532,533,399,580,583,7,X
8,290,B,2,2,2,773,481,766,568,563,409,6,X
9,321,A,2,1,2,437,645,732,475,746,555,9,X
10,357,B,2,1,2,783,497,525,655,589,452,7,X
11,381,A,2,1,1,417,532,764,469,548,648,6,X
12,407,B,2,1,2,479,482,507,554,695,455,6,X
13,434,A,2,2,2,956,663,530,467,532,566,9,B
