ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,7,A,2,1,2,709,444,620,336,721,521,1,X
2,27,B,2,2,2,609,347,700,484,617,337,6,X
3,49,A,2,2,2,780,435,637,350,656,486,6,X
4,76,B,2,2,2,781,277,716,459,666,347,8,X
5,113,A,1,2,1,819,524,707,281,696,523,5,X
6,126,B,2,2,2,534,362,735,553,747,287,6,X
7,156,A,2,2,2,850,621,574,340,630,511,8,X
8,198,B,2,2,2,543,346,782,633,634,338,7,X
9,225,A,2,2,2,795,609,550,355,706,579,8,X
10,265,B,2,2,2,693,281,692,622,652,336,3,X
11,301,A,2,2,1,800,472,681,291,673,550,7,X
12,323,B,2,2,2,787,359,772,512,664,289,6,X
13,351,A,2,1,2,389,604,709,350,714,527,8,X
14,394,B,2,1,2,482,350,454,617,587,325,7,X
15,422,A,2,2,2,484,432,520,353,629,580,6,X
16,450,B,2,1,2,519,273,495,480,561,350,8,X
17,496,A,2,2,1,457,577,538,279,631,528,3,X
18,525,B,2,1,1,564,331,475,559,579,300,7,X
19,545,A,2,2,2,658,437,583,333,592,562,6,X
20,572,B,2,2,2,787,275,660,486,606,332,8,X
21,611,A,1,2,1,376,530,706,282,683,545,5,B
