ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,10,B,2,1,2,665,367,621,504,689,337,1,X
2,32,A,2,1,2,478,455,643,362,621,516,6,X
3,54,B,2,1,2,763,298,528,475,612,354,8,X
4,91,A,1,2,1,810,532,653,301,662,533,5,X
5,109,B,2,2,2,550,378,778,549,707,311,6,X
6,134,A,2,2,1,642,448,581,373,626,534,6,X
7,161,B,2,2,2,500,298,602,451,610,373,8,X
8,200,A,2,2,1,464,539,541,296,629,530,5,X
9,214,B,2,1,2,492,354,660,553,533,298,6,X
10,239,A,2,2,2,571,441,549,348,586,540,6,X
11,260,B,2,2,2,483,360,581,463,566,346,6,X
12,284,A,2,2,2,454,464,541,362,621,503,6,X
13,312,B,2,1,2,534,371,492,488,555,344,6,X
14,335,A,2,2,2,816,454,585,366,566,509,6,X
15,362,B,2,2,2,501,297,771,466,654,346,8,X
16,400,A,2,2,1,466,552,532,293,692,531,5,X
17,413,B,2,1,2,714,341,680,554,474,289,6,X
18,442,A,2,1,2,622,449,645,346,600,558,6,X
19,467,B,2,1,2,775,373,678,473,639,346,6,X
20,491,A,2,1,2,548,602,737,367,671,497,8,X
21,524,B,2,2,1,549,340,588,607,608,338,5,X
22,538,A,2,2,2,804,497,574,335,594,623,6,X
23,565,B,2,2,2,775,355,742,516,615,332,6,X
24,588,A,2,1,2,536,525,746,355,724,524,4,X
25,601,B,2,1,1,596,342,690,546,682,344,4,X
26,616,A,2,2,1,715,524,620,336,555,533,5,X
27,628,B,2,2,2,733,358,671,535,585,334,4,X
28,650,A,2,1,1,488,453,715,351,655,538,6,X
29,677,B,2,1,2,706,308,514,467,645,335,8,X
30,732,A,2,2,1,518,555,663,303,705,548,5,X
31,743,B,2,1,2,569,361,731,581,658,316,6,X
32,767,A,2,2,1,783,563,569,359,577,545,4,X
33,780,B,2,2,2,732,338,691,572,586,355,4,X
34,798,A,2,1,1,837,494,640,346,751,570,6,X
35,821,B,2,2,2,793,356,782,524,645,336,6,X
36,850,A,2,1,2,848,584,753,351,685,526,9,X
37,876,B,2,2,1,506,365,788,603,665,344,7,X
38,901,A,2,2,2,505,435,537,362,692,576,6,X
39,936,B,2,1,2,507,425,536,451,553,372,6,A
