ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,5,B,2,1,2,562,337,645,483,571,321,2,X
2,14,A,2,2,1,542,518,551,338,647,482,4,X
3,27,B,2,1,2,773,356,652,515,543,355,6,X
4,54,A,2,1,2,754,425,731,351,644,501,6,X
5,80,B,2,2,2,775,389,763,443,700,346,6,X
6,104,A,2,1,2,628,577,734,376,700,471,8,X
7,155,B,2,2,1,544,311,633,596,594,312,5,X
8,168,A,2,2,2,578,441,575,308,637,563,6,X
9,189,B,2,1,2,676,321,586,475,610,312,9,X
10,201,A,2,1,1,484,502,602,329,624,483,4,X
11,213,B,2,1,2,532,350,655,497,600,335,6,X
12,234,A,2,2,2,806,470,566,346,629,500,6,X
13,255,B,2,2,2,803,376,778,480,608,331,6,X
14,282,A,2,1,2,511,598,757,363,716,487,8,X
15,323,B,2,2,1,495,333,574,594,608,319,5,X
16,342,A,2,2,2,707,454,528,318,546,605,6,X
17,367,B,2,2,2,620,384,695,474,598,322,6,X
18,390,A,2,2,2,819,551,666,368,692,505,8,X
19,414,B,2,2,1,547,352,727,558,633,339,7,X
20,439,A,2,2,2,639,458,558,341,782,576,6,X
21,462,B,2,1,2,637,396,659,463,619,337,6,X
22,487,A,2,2,2,795,612,660,376,649,451,8,X
23,536,B,2,2,1,788,324,753,623,629,324,5,X
24,552,A,2,1,2,817,470,632,315,722,586,6,X
25,575,B,2,2,2,816,381,758,483,670,325,6,X
26,601,A,2,1,2,611,595,782,363,742,482,8,X
27,649,B,2,2,1,714,318,626,599,603,317,5,X
28,663,A,2,1,2,808,475,575,316,629,590,6,X
29,689,B,2,2,2,802,382,750,490,665,329,6,X
30,716,A,2,1,2,405,646,769,362,716,486,8,B
