ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,10,A,2,1,2,573,528,643,435,519,601,1,X
2,28,B,2,1,2,774,463,595,555,625,437,6,X
3,52,A,2,1,2,413,628,715,455,647,563,9,X
4,86,B,1,2,1,654,403,580,618,639,443,3,X
5,128,A,2,2,1,853,593,637,413,648,617,5,X
6,142,B,2,2,2,814,444,705,597,651,418,6,X
7,161,A,2,1,1,669,568,740,450,794,600,9,X
8,171,B,2,1,2,502,438,747,603,777,459,6,X
9,199,A,2,2,2,432,588,532,438,660,612,9,X
10,219,B,2,1,1,493,467,545,600,567,435,7,X
11,248,A,2,2,2,752,632,520,452,562,584,8,X
12,297,B,2,2,1,828,428,721,654,622,425,5,X
13,317,A,2,1,2,861,608,761,436,676,625,8,X
14,344,B,2,2,1,786,456,799,614,700,432,7,X
15,373,A,2,1,2,459,608,739,455,733,619,9,X
16,399,B,1,2,1,719,395,559,605,636,430,3,X
17,435,A,1,2,1,489,582,656,407,635,605,5,X
18,449,B,2,1,2,472,456,706,602,671,410,6,X
19,480,A,2,2,1,774,488,506,448,589,582,6,B
