ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,33,A,2,2,2,762,659,613,445,769,611,2,X
2,92,B,2,2,1,788,443,729,657,623,444,5,X
3,110,A,2,1,2,444,537,635,443,719,625,6,X
4,140,B,2,1,2,482,403,508,555,627,438,8,X
5,174,A,2,2,1,810,529,535,403,587,588,7,X
6,204,B,2,2,2,798,405,775,552,621,431,8,X
7,235,A,1,2,1,504,571,738,406,700,587,5,X
8,251,B,2,1,2,447,474,700,591,737,412,6,X
9,282,A,2,2,2,764,645,502,458,529,575,8,X
10,316,B,2,2,1,493,437,698,656,629,440,5,X
11,334,A,2,2,2,409,614,582,433,784,643,4,X
12,360,B,2,1,1,506,479,449,628,558,425,7,X
13,391,A,2,2,2,437,653,551,455,585,591,8,X
14,422,B,1,2,1,531,407,564,624,572,440,3,X
15,460,A,2,2,1,893,565,525,412,601,596,7,A
