ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,9,A,2,2,2,584,426,664,296,560,523,1,X
2,32,B,2,1,2,579,342,541,442,650,303,6,X
3,54,A,2,1,2,674,390,586,331,548,443,6,X
4,81,B,2,1,2,602,239,631,420,611,324,8,X
5,136,A,1,2,1,628,474,621,250,602,496,5,X
6,150,B,2,2,2,739,322,594,518,640,266,6,X
7,176,A,2,2,2,698,405,722,306,663,502,6,X
8,200,B,2,1,2,664,343,668,431,652,304,6,X
9,225,A,2,2,2,859,588,619,346,639,444,8,X
10,264,B,1,2,1,769,245,716,587,677,300,3,X
11,305,A,2,2,1,762,464,746,245,667,533,7,X
12,325,B,2,1,2,550,321,702,503,705,263,6,X
13,351,A,2,1,2,831,575,570,314,663,507,8,X
14,385,B,1,2,1,779,268,733,577,664,279,5,X
15,400,A,2,2,2,782,394,687,272,749,596,6,X
16,431,B,2,1,2,745,350,749,423,753,274,6,X
17,456,A,2,2,2,678,573,684,324,708,439,8,X
18,513,B,2,2,1,752,275,653,597,654,291,5,X
19,529,A,2,2,2,832,425,682,285,653,566,6,X
20,555,B,2,1,2,530,338,803,442,732,278,6,X
21,582,A,2,1,2,644,503,572,336,740,437,8,X
22,624,B,2,2,1,638,256,618,526,586,314,5,B
