ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,18,B,2,1,2,575,360,653,510,571,324,1,X
2,35,A,2,2,2,723,457,595,355,642,498,6,X
3,51,B,2,2,2,643,349,693,509,600,344,6,X
4,70,A,2,1,2,560,488,589,351,691,504,9,X
5,82,B,2,1,1,689,327,642,498,584,368,4,X
6,90,A,2,1,2,731,477,571,343,631,527,4,X
7,109,B,2,2,2,645,358,701,501,625,337,6,X
8,131,A,2,1,2,500,426,604,362,673,512,6,X
9,154,B,2,1,2,549,276,535,459,611,360,8,X
10,194,A,2,2,1,537,468,570,271,605,516,7,X
11,215,B,2,1,2,626,302,563,479,584,286,4,X
12,227,A,2,2,2,663,464,590,315,590,488,6,X
13,244,B,2,2,1,772,309,646,521,588,328,9,X
14,257,A,2,1,2,506,563,611,323,704,517,8,X
15,297,B,1,2,1,520,293,529,577,656,321,5,X
16,309,A,2,2,2,750,461,578,310,521,608,6,X
17,343,B,2,2,2,794,376,688,477,552,297,6,X
18,374,A,2,1,2,817,414,739,360,704,499,6,X
19,400,B,2,2,2,806,407,768,440,699,365,6,A
