ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,18,A,2,1,2,585,535,641,436,529,592,1,X
2,41,B,2,1,2,743,396,619,552,637,441,9,X
3,72,A,1,2,1,692,552,655,412,673,585,5,X
4,88,B,2,2,2,507,445,715,605,680,411,6,X
5,112,A,2,2,2,454,609,552,451,646,578,8,X
6,141,B,1,2,1,472,463,462,618,573,448,7,X
7,170,A,2,2,2,793,623,517,454,554,618,8,X
8,208,B,2,2,1,504,406,757,642,613,435,3,X
9,245,A,2,2,1,404,593,540,411,625,605,5,X
10,259,B,2,1,2,462,466,634,599,492,405,6,X
11,290,A,2,2,2,810,515,500,460,535,595,6,X
12,317,B,2,2,2,701,401,756,534,586,445,8,X
13,361,A,1,2,1,710,577,701,411,748,579,5,X
14,375,B,2,2,2,539,461,709,615,703,422,6,X
15,401,A,2,2,2,452,516,556,448,603,629,6,X
16,429,B,2,1,2,572,397,496,536,579,455,8,X
17,486,A,2,2,1,439,586,558,403,650,585,5,X
18,502,B,2,1,2,496,469,669,594,573,419,6,X
19,526,A,2,2,1,508,479,520,463,623,592,9,B
