ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,14,B,2,2,2,593,387,666,568,572,395,2,X
2,78,A,2,2,1,643,567,614,377,638,591,5,X
3,90,B,2,1,2,836,445,666,591,611,403,6,X
4,118,A,2,1,2,852,520,771,445,682,592,6,X
5,145,B,2,2,2,746,389,814,536,732,441,8,X
6,182,A,1,2,1,545,603,718,394,702,576,3,X
7,206,B,1,2,1,497,418,614,604,682,391,5,X
8,223,A,2,2,2,514,525,570,420,591,619,6,X
9,250,B,2,1,2,447,460,550,542,608,427,6,X
10,278,A,2,2,2,774,509,490,452,557,572,6,X
11,307,B,2,2,2,496,386,711,528,599,432,8,X
12,344,A,2,2,2,458,555,531,385,602,560,4,X
13,362,B,2,1,1,474,464,564,579,551,386,6,X
14,394,A,2,2,2,444,504,511,459,567,569,6,X
15,420,B,2,1,2,818,474,491,511,549,449,6,B
