ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,9,B,2,1,2,589,338,646,522,579,313,1,X
2,30,A,2,1,2,782,523,546,344,642,514,9,X
3,54,B,2,2,1,791,331,678,548,595,332,7,X
4,72,A,2,1,2,707,458,708,337,745,590,6,X
5,99,B,2,2,2,514,278,660,487,655,326,9,X
6,132,A,2,2,1,400,600,540,283,619,519,3,X
7,168,B,2,1,1,550,313,424,618,558,312,4,X
8,181,A,2,2,2,734,461,577,325,561,564,6,X
9,207,B,2,2,2,771,369,708,506,611,318,6,X
10,234,A,2,1,2,878,610,724,349,700,497,9,X
11,265,B,2,2,1,788,344,799,620,653,327,7,X
12,288,A,2,1,2,645,432,741,337,724,573,6,X
13,309,B,2,2,2,656,252,629,481,660,327,8,A
