ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,37,A,2,1,2,759,526,627,439,708,604,1,X
2,58,B,2,2,2,529,380,710,545,634,437,8,X
3,88,A,2,2,1,523,635,562,385,641,583,3,X
4,118,B,1,2,1,628,419,552,629,578,404,5,X
5,127,A,2,1,2,513,522,574,417,564,643,6,X
6,155,B,2,1,2,507,477,544,547,590,414,6,X
7,182,A,2,2,2,796,658,523,453,574,572,8,X
8,222,B,2,2,1,469,447,716,659,606,422,7,X
9,245,A,2,2,2,446,527,525,436,713,628,6,X
10,276,B,2,1,2,477,375,488,544,580,434,8,X
11,318,A,2,2,1,531,562,491,384,607,583,5,X
12,337,B,2,1,2,604,450,590,569,546,396,6,X
13,361,A,2,1,2,475,520,565,445,619,587,6,X
14,388,B,2,1,2,457,487,517,544,596,436,6,X
15,415,A,2,2,2,449,656,486,467,541,555,8,X
16,454,B,1,2,1,753,420,483,646,563,424,5,X
17,469,A,2,1,2,835,529,566,417,472,655,6,X
18,503,B,2,2,2,803,483,777,555,739,434,6,X
19,526,A,2,1,1,767,513,778,465,834,555,9,X
20,528,B,2,1,1,868,420,837,547,779,467,9,A
