ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,10,A,2,2,2,752,648,606,437,751,602,2,X
2,78,B,2,2,1,805,424,748,651,636,426,5,X
3,94,A,2,1,2,714,520,727,433,720,611,6,X
4,118,B,2,2,2,663,475,707,555,698,439,6,X
5,146,A,2,1,2,601,623,614,475,667,550,8,X
6,211,B,2,2,1,524,429,605,638,611,438,5,X
7,225,A,2,2,2,748,579,540,435,607,614,8,X
8,246,B,2,2,1,707,426,657,591,601,425,5,X
9,258,A,2,1,2,591,536,598,430,758,594,6,X
10,278,B,2,1,2,522,410,617,561,626,430,9,X
11,302,A,2,2,2,739,573,573,416,637,570,4,X
12,318,B,2,2,1,660,422,664,594,590,421,4,X
13,332,A,2,2,1,791,526,599,420,712,591,6,X
14,355,B,2,2,2,798,459,744,561,639,422,6,X
15,384,A,2,1,2,879,626,748,458,700,565,8,X
16,423,B,2,2,1,811,421,802,630,669,434,5,X
17,439,A,2,1,2,772,525,648,430,779,614,6,X
18,464,B,2,2,2,567,424,727,552,668,428,9,X
19,481,A,2,2,1,344,645,611,424,701,561,3,B
