ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,40,A,2,1,2,700,442,632,335,726,524,1,X
2,63,B,2,1,2,768,374,725,453,667,338,6,X
3,81,A,2,1,2,519,420,735,352,699,476,6,X
4,103,B,2,1,2,480,385,545,443,630,344,6,X
5,123,A,2,2,2,479,414,516,374,557,449,6,X
6,147,B,2,1,2,695,278,526,433,565,358,8,X
7,189,A,2,2,1,807,534,675,276,687,530,5,X
8,202,B,2,2,2,489,341,743,541,689,278,6,X
9,233,A,2,2,2,437,433,529,332,708,542,6,X
10,263,B,2,1,2,506,279,491,457,583,332,8,X
11,297,A,2,2,1,499,447,539,273,585,488,7,X
12,319,B,2,1,2,634,335,540,474,574,289,6,X
13,338,A,2,1,2,554,426,590,331,585,482,6,X
14,359,B,2,1,2,556,389,573,447,604,339,6,X
15,385,A,2,2,2,803,598,566,362,614,453,8,X
16,428,B,2,2,1,767,307,707,619,619,307,5,X
17,441,A,2,1,2,803,464,611,306,806,676,6,X
18,474,B,2,2,2,786,370,749,465,649,313,6,X
19,498,A,2,1,2,824,406,752,339,726,461,6,X
20,517,B,2,2,2,519,389,775,412,743,363,6,X
21,542,A,2,2,2,615,575,545,368,691,433,8,X
22,603,B,2,2,1,757,298,647,614,598,303,5,X
23,616,A,2,1,2,818,426,599,295,634,578,6,X
24,644,B,2,2,2,760,282,764,449,678,319,8,X
25,680,A,2,1,1,752,597,737,278,720,490,3,X
26,722,B,2,2,1,485,312,753,621,617,303,5,B
