ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,10,B,2,1,2,598,377,648,494,573,326,1,X
2,28,A,2,2,2,700,432,592,362,649,495,6,X
3,49,B,2,2,2,486,287,691,446,627,351,8,X
4,89,A,2,2,1,702,477,503,283,644,521,7,X
5,110,B,2,2,2,542,361,658,490,555,287,6,X
6,133,A,2,2,2,500,439,579,353,639,508,6,X
7,158,B,2,1,2,519,295,529,455,592,338,9,X
8,186,A,2,2,1,697,477,532,285,620,509,7,X
9,206,B,2,2,2,475,350,706,490,573,292,6,X
10,229,A,2,2,2,465,445,522,342,624,508,6,X
11,253,B,2,1,2,757,288,487,461,577,344,8,X
12,288,A,2,2,1,795,529,658,293,672,524,5,X
13,302,B,2,2,2,498,343,747,533,692,286,6,X
14,331,A,2,2,2,476,546,529,336,618,525,8,X
15,353,B,2,2,1,464,305,589,540,558,321,5,X
16,367,A,2,2,2,465,450,547,309,618,549,6,X
17,386,B,2,1,2,793,366,476,473,495,305,6,X
18,412,A,2,1,2,777,440,750,353,579,519,6,X
19,437,B,2,2,2,509,296,753,458,681,337,8,X
20,469,A,2,2,1,805,472,546,296,687,512,7,X
21,497,B,2,2,2,783,376,780,489,563,299,6,X
22,527,A,2,1,2,817,428,740,364,703,499,6,X
23,552,B,2,2,2,533,288,803,441,711,359,8,X
24,597,A,2,2,1,767,497,549,289,692,514,7,X
25,619,B,2,2,2,459,272,704,509,571,287,8,A
