ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,8,A,2,1,2,762,432,630,306,748,530,1,X
2,27,B,2,1,2,567,249,730,464,649,303,8,X
3,60,A,1,2,1,457,495,590,260,610,516,5,X
4,76,B,2,2,2,767,335,550,539,571,262,6,X
5,107,A,2,2,2,632,578,696,320,567,519,8,X
6,159,B,2,2,1,566,290,571,597,660,315,5,X
7,172,A,2,1,2,499,441,680,305,561,646,6,X
8,201,B,2,2,1,525,269,559,478,631,290,4,X
9,215,A,2,1,2,577,477,598,284,547,505,6,X
10,233,B,2,2,1,733,380,581,537,588,290,6,A
