ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,20,A,2,1,2,582,530,650,409,552,579,1,X
2,44,B,2,1,2,541,378,621,534,643,408,9,X
3,72,A,2,2,1,603,568,554,370,612,569,5,X
4,82,B,2,1,2,758,425,647,578,558,373,6,X
5,102,A,2,1,2,847,590,701,411,690,575,9,X
6,120,B,2,2,1,583,434,716,600,660,409,7,X
7,141,A,2,2,2,776,647,584,415,807,600,8,X
8,177,B,2,2,1,451,421,719,657,627,405,7,X
9,200,A,2,2,2,389,583,501,410,629,626,9,X
10,219,B,2,1,1,488,458,499,578,529,413,7,X
11,247,A,2,2,2,480,493,502,435,545,578,6,X
12,273,B,2,1,2,620,385,499,502,531,435,8,X
13,325,A,2,2,1,909,577,615,380,611,595,5,A
