ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,27,B,2,2,2,763,353,621,549,735,383,2,X
2,90,A,2,2,1,888,573,771,349,689,577,5,X
3,113,B,2,2,2,832,441,814,579,691,374,6,X
4,139,A,2,1,2,877,618,789,430,729,575,9,X
5,164,B,2,2,1,849,397,804,620,727,410,4,X
6,180,A,2,1,2,836,508,716,409,773,603,6,X
7,205,B,2,2,2,811,379,804,529,713,402,8,X
8,229,A,2,2,1,855,573,736,385,746,552,5,X
9,241,B,2,2,2,805,429,760,572,714,389,6,X
10,264,A,2,1,1,606,562,760,421,773,583,9,X
11,276,B,2,1,1,636,431,707,582,746,421,6,X
12,301,A,2,2,2,806,622,638,421,608,566,8,X
13,336,B,2,2,1,828,411,729,632,607,402,7,X
14,359,A,2,1,2,865,641,767,414,741,609,8,X
15,397,B,2,2,1,443,367,806,652,654,396,3,X
16,436,A,2,2,1,421,587,457,363,596,605,3,X
17,457,B,2,1,1,486,435,506,576,502,375,7,X
18,485,A,2,2,2,508,629,534,425,542,579,8,X
19,519,B,2,2,1,523,360,600,625,577,413,3,X
20,557,A,2,2,1,873,529,520,358,615,605,7,X
21,581,B,2,2,2,838,365,818,560,497,363,8,X
22,612,A,2,1,1,910,619,797,371,742,579,3,X
23,648,B,2,2,1,770,373,893,626,662,386,3,X
24,674,A,2,2,1,860,643,698,381,742,612,3,X
25,715,B,2,2,1,437,432,801,650,662,390,7,X
26,746,A,2,2,2,398,618,447,417,646,611,8,X
27,785,B,2,2,1,848,406,433,625,525,395,7,X
28,809,A,2,1,2,924,639,779,406,419,634,8,X
29,846,B,2,2,1,835,429,854,638,681,398,7,X
30,873,A,2,1,2,545,628,800,417,741,594,8,X
31,909,B,2,2,1,485,351,601,625,679,398,3,X
32,956,A,2,2,1,871,531,506,350,609,585,7,X
33,979,B,2,2,2,757,373,793,545,540,367,8,X
34,1004,A,2,2,1,940,645,685,373,738,564,5,A
