ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,34,B,2,1,2,581,440,649,559,555,396,1,X
2,56,A,2,1,2,468,625,560,425,653,561,8,X
3,85,B,1,2,1,562,360,560,602,604,401,3,X
4,127,A,2,2,1,601,524,586,353,608,585,7,X
5,149,B,2,1,2,842,437,616,537,618,375,6,X
6,175,A,2,1,2,807,645,781,431,682,559,8,X
7,221,B,2,2,1,782,363,758,653,677,405,3,X
8,266,A,1,2,1,540,528,762,353,669,596,7,X
9,287,B,2,1,2,656,442,574,541,716,361,6,X
10,314,A,2,2,2,674,493,658,426,624,555,6,X
11,340,B,2,1,2,856,460,693,504,657,428,6,X
12,366,A,2,1,2,861,638,779,450,696,535,8,X
13,409,B,2,2,1,818,357,809,648,699,402,3,X
14,448,A,1,2,1,880,624,773,358,687,590,3,X
15,482,B,2,2,1,463,428,850,632,695,377,7,X
16,511,A,2,2,2,398,620,506,429,681,591,8,X
17,545,B,1,2,1,495,340,486,631,576,403,3,A
