ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,34,B,2,1,2,595,352,643,479,583,309,1,X
2,76,A,2,2,2,837,553,609,338,631,489,8,X
3,104,B,2,2,1,779,316,734,563,633,321,5,X
4,116,A,2,1,2,841,439,626,313,813,593,6,X
5,145,B,2,2,2,800,369,801,467,667,311,6,X
6,170,A,2,1,2,884,600,746,350,725,483,8,X
7,206,B,2,2,1,737,337,840,613,666,316,4,X
8,224,A,2,1,1,497,434,692,330,767,579,6,X
9,252,B,2,1,2,540,279,543,459,631,321,8,X
10,295,A,2,2,1,491,508,569,271,669,517,5,X
11,308,B,2,1,2,657,341,677,533,540,262,6,X
12,336,A,2,1,2,474,416,637,332,649,513,6,X
13,361,B,2,1,2,472,388,497,442,614,328,6,X
14,385,A,2,2,1,483,408,501,373,564,460,6,X
15,410,B,2,1,2,533,271,504,436,573,352,8,X
16,466,A,2,2,1,377,656,551,266,650,504,3,B
