ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
1,34,B,2,1,2,669,348,620,470,694,305,1,X
2,57,A,2,2,2,667,432,691,337,640,487,6,X
3,83,B,2,1,2,780,283,699,455,662,340,8,X
4,113,A,2,1,1,483,545,746,283,726,476,3,X
5,152,B,2,1,1,527,341,526,570,612,298,7,X
6,175,A,2,2,2,592,430,557,336,586,524,6,X
7,199,B,2,1,2,621,393,612,451,604,330,6,X
8,223,A,2,1,2,443,611,611,362,628,461,8,X
9,273,B,2,2,1,466,317,486,613,586,312,5,X
10,290,A,2,2,2,480,429,527,317,500,602,6,X
11,317,B,2,1,2,498,285,524,454,584,321,8,X
12,350,A,2,2,1,489,504,545,279,620,499,5,X
13,361,B,2,1,2,635,404,642,513,505,271,6,A
